Date,Open,High,Low,Close,Adj Close,Volume
2016-04-13,406.095001,415.536011,406.095001,415.536011,383.204803,223
2016-04-14,406.010010,406.859009,403.449005,404.464996,372.995178,177
2016-04-15,409.906006,412.373993,409.906006,410.308014,378.383575,76
2016-04-18,414.592010,416.996002,414.592010,416.996002,384.551147,198
2016-04-19,414.441986,414.441986,412.110992,412.110992,380.046265,7
2016-04-20,412.890015,414.562012,411.260010,414.274994,382.041901,480
2016-04-21,412.294006,415.500000,411.335999,411.335999,379.331604,2006
2016-04-22,413.880005,415.105011,413.669006,415.105011,382.807312,57
2016-04-25,414.589996,414.589996,409.966003,410.345001,378.417694,314
2016-04-26,415.993011,415.993011,413.277008,413.277008,381.121552,90
2016-04-27,410.794006,411.628998,410.794006,410.799988,378.837311,72
2016-04-28,399.750000,402.829010,399.605988,402.829010,371.486481,122
2016-04-29,398.000000,399.213013,396.399994,396.399994,365.557709,133
2016-05-02,395.998993,395.998993,390.001007,390.755005,360.351929,162
2016-05-03,393.355988,394.000000,389.955994,390.136993,359.781982,166
2016-05-04,392.704010,394.311005,389.200012,389.200012,358.917908,263
2016-05-05,392.265991,392.265991,392.265991,392.265991,361.745361,1
2016-05-06,391.045013,391.045013,384.993988,384.993988,355.039093,314
2016-05-09,405.631012,405.631012,402.000000,402.000000,370.721985,130
2016-05-10,403.910004,403.910004,401.514008,401.514008,370.273773,110
2016-05-11,403.494995,403.494995,400.598999,400.598999,369.429993,134
2016-05-12,396.962006,399.907990,396.962006,399.907990,368.792694,22
2016-05-13,385.807007,386.026001,385.799988,385.799988,355.782440,88
2016-05-17,385.231995,386.045013,383.699005,383.951996,354.078186,256
2016-05-18,382.187012,382.446014,379.128998,379.128998,349.630463,113
2016-05-19,383.904999,385.938995,383.904999,385.938995,355.910583,105
2016-05-20,386.477997,388.500000,385.929993,388.500000,358.272339,267
2016-05-23,388.770996,391.363007,388.770996,391.363007,360.912598,6
2016-05-24,389.549011,398.316010,389.549011,398.316010,367.324615,135
2016-05-25,403.662994,404.501007,402.966003,402.966003,371.612823,183
2016-05-26,404.269989,405.738007,404.269989,405.738007,374.169159,116
2016-05-27,400.895996,402.346985,400.895996,402.346985,371.041992,50
2016-05-30,395.000000,398.100006,391.000000,391.000000,360.577850,70
2016-05-31,404.167999,404.167999,399.602997,402.042999,370.761627,79
2016-06-01,415.410004,415.829987,413.026001,414.229004,381.999512,266
2016-06-02,427.433014,427.433014,422.000000,422.509003,389.635193,95
2016-06-03,425.635986,425.772003,421.194000,421.407013,388.618988,644
2016-06-06,426.065002,426.065002,424.000000,424.901001,391.841187,301
2016-06-07,430.890015,434.529999,430.890015,434.529999,400.720886,262
2016-06-08,431.894989,435.000000,431.894989,433.200012,399.494415,132
2016-06-09,439.000000,439.000000,435.503998,437.209015,403.191498,586
2016-06-10,437.670013,438.231995,433.002014,433.959015,400.194336,383
2016-06-13,421.622009,421.772003,417.397003,418.822998,386.236053,214
2016-06-14,419.390991,425.604004,419.390991,420.000000,387.321472,255
2016-06-15,431.018005,434.276001,431.018005,432.553009,398.897797,59
2016-06-16,428.421997,431.023010,428.421997,430.282990,396.804382,110
2016-06-17,432.001007,433.321014,430.000000,430.000000,396.543396,196
2016-06-20,433.390991,436.821991,433.390991,436.821991,402.834595,74
2016-06-21,439.234009,441.584991,439.234009,440.842987,406.542725,176
2016-06-22,447.250000,448.227997,444.082001,445.171997,410.534882,670
2016-06-23,443.011993,443.503998,439.574005,439.686005,405.475769,619
2016-06-24,425.000000,441.449005,425.000000,435.600006,401.707672,1269
2016-06-27,437.330994,437.330994,427.342987,429.677002,396.245483,77
2016-06-28,433.000000,435.558014,433.000000,435.414001,401.536133,59
2016-06-29,439.000000,442.717010,439.000000,441.377014,407.460815,115
2016-06-30,457.528015,457.528015,451.781006,453.812988,418.941223,449
2016-07-01,473.000000,473.001007,466.968994,468.000000,432.038055,1375
2016-07-04,479.278992,479.278992,473.200989,474.998993,438.499237,242
2016-07-05,473.959015,474.998993,466.001007,466.001007,430.192688,573
2016-07-06,457.337006,457.337006,450.001007,450.001007,415.422211,419
2016-07-07,466.681000,468.170013,465.095001,467.421997,431.504456,183
2016-07-08,462.454010,470.000000,462.454010,470.000000,433.884369,497
2016-07-11,476.658997,479.929993,475.643005,477.264008,440.590210,348
2016-07-12,465.001007,467.765991,462.845001,465.388000,429.626770,130
2016-07-13,467.001007,470.303009,467.001007,469.000000,432.961212,151
2016-07-14,474.109985,479.575012,474.109985,475.386993,438.857422,299
2016-07-15,480.000000,483.000000,480.000000,480.752014,443.810211,475
2016-07-18,484.989990,488.662994,482.001007,482.001007,444.963196,453
2016-07-19,487.036987,489.036011,485.674011,485.674011,448.353943,498
2016-07-20,495.500000,498.000000,489.001007,498.000000,459.732819,376
2016-07-21,492.000000,493.524994,489.416992,490.722992,453.014954,176
2016-07-22,487.593994,490.000000,487.157013,490.000000,452.347565,152
2016-07-25,486.170013,487.998993,480.674011,487.998993,450.500305,225
2016-07-26,488.546997,493.040009,487.213013,492.329010,454.497589,383
2016-07-27,486.274994,494.998993,485.104004,489.998993,452.346649,214
2016-07-28,485.001007,490.000000,485.001007,488.904999,451.336700,240
2016-07-29,499.000000,505.760986,499.000000,504.545990,465.775787,2255
